importer_iso3,canal,q_sea_predict,v_sea_predict,q_sea_import,v_sea_import,q_sea_export,v_sea_export,q_canal,v_canal,q_canal_import,q_canal_export,v_canal_import,v_canal_export,share_q,dep_share_sea,oil_v_total,oil_q_total,oil_q_canal,oil_v_canal,dep_oil_share_q,dep_oil_share_v,criticality_oil_tonnes,rerouting_share,Stakes_ic,total_naval_fleet,proximity_score,ability_score,Entity,Year,regime_score,regime_scaled
KAZ,Suez Canal,82114619.34119323,60147836216.11268,4849735.504575866,10870024797.78946,77264883.83661737,49277811418.32322,40521685.69462857,28821114575.26625,2676588.8295829925,37845096.86504558,4270036532.5024514,24551078042.7638,12.87404774451186,0.4934771179570049,4.2299999999999995,0,0,2.0874082089581303,NA,0.49347711795700483,16.4,0.4,NA,26,0,26,Kazakhstan,2024,1,0.2
KAZ,Taiwan Strait,82114619.34119323,60147836216.11268,4849735.504575866,10870024797.78946,77264883.83661737,49277811418.32322,36439570.58747526,24908789874.905434,2328451.701986088,34111118.88548917,3094945354.063998,21813844520.84143,30.18175180408299,0.44376471424735886,4.2299999999999995,0,0,1.8771247412663277,NA,0.44376471424735886,16.4,0.8,NA,26,0,26,Kazakhstan,2024,1,0.2
KEN,Gibraltar Strait,16179302.082256816,19789598592.7864,12955692.911030956,15115649488.394487,3223609.17122586,4673949104.391912,1656095.8412695294,3263639160.730859,1183836.3752563077,472259.4660132217,1547213674.668569,1716425486.06229,13.665491262793957,0.10235891714301462,0.8639999999999999,0.07100000000000001,0.007267483117154039,0.08843810441156462,0.10235891714301462,0.10235891714301462,NA,0.4,NA,23,0,23,Kenya,2024,4,0.8
KEN,Malacca Strait,16179302.082256816,19789598592.7864,12955692.911030956,15115649488.394487,3223609.17122586,4673949104.391912,6190839.057499469,8806047682.920254,5251041.665050594,939797.392448875,8038661798.508568,767385884.4116865,23.00941665945064,0.3826394380934831,0.8639999999999999,0.07100000000000001,0.027167400104637304,0.33060047451276936,0.3826394380934831,0.3826394380934831,NA,0.8,NA,23,0,23,Kenya,2024,4,0.8
KEN,Panama Canal,16179302.082256816,19789598592.7864,12955692.911030956,15115649488.394487,3223609.17122586,4673949104.391912,10395.508148974275,9182043.22237558,10312.560487058145,82.94766191612985,8206787.523472246,975255.6989033342,6.157253704042887,6.425189477347486e-4,0.8639999999999999,0.07100000000000001,4.561884528916715e-5,5.551363708428227e-4,6.425189477347486e-4,6.425189477347487e-4,NA,0.4,NA,23,0,23,Kenya,2024,4,0.8
KEN,Strait of Hormuz,16179302.082256816,19789598592.7864,12955692.911030956,15115649488.394487,3223609.17122586,4673949104.391912,2352124.963159722,3044328821.4430265,2000474.4167393916,351650.5464203302,2539048095.635864,505280725.8071625,11.013866712990689,0.1453786418722722,0.8639999999999999,0.07100000000000001,0.010321883572931328,0.12560714657764316,0.1453786418722722,0.1453786418722722,NA,0,NA,23,0,23,Kenya,2024,4,0.8
KEN,Suez Canal,16179302.082256816,19789598592.7864,12955692.911030956,15115649488.394487,3223609.17122586,4673949104.391912,2913871.07135507,4859908890.0274515,2289071.346403119,624799.724951951,2703595013.586347,2156313876.4411044,12.87404774451186,0.18009868760350264,0.8639999999999999,0.07100000000000001,0.012787006819848689,0.15560526608942626,0.18009868760350264,0.18009868760350264,NA,0.4,NA,23,0,23,Kenya,2024,4,0.8
KEN,Taiwan Strait,16179302.082256816,19789598592.7864,12955692.911030956,15115649488.394487,3223609.17122586,4673949104.391912,2282121.414159629,3251646354.4512973,1894309.89686822,387811.51729140873,2944477845.142126,307168509.3091712,30.18175180408299,0.1410519070944561,0.8639999999999999,0.07100000000000001,0.010014685403706385,0.12186884772961007,0.1410519070944561,0.1410519070944561,NA,0.8,NA,23,0,23,Kenya,2024,4,0.8
KGZ,Gibraltar Strait,2947782.8725340483,2230169223.86952,2464959.580975513,1900793365.4015715,482823.2915585353,329375858.4679485,107104.11457963064,149068946.5313768,83206.81972127836,23897.29485835229,131623455.70624425,17445490.825132556,13.665491262793957,0.036333786853018475,166.427,462.298,16.797036994576736,6.046923144587305,0.036333786853018475,0.036333786853018475,NA,0.4,NA,0,0,0,Kyrgyzstan,2024,0,0
KGZ,Malacca Strait,2947782.8725340483,2230169223.86952,2464959.580975513,1900793365.4015715,482823.2915585353,329375858.4679485,1800931.4633469365,693564262.1147084,1460774.557187969,340156.90615896723,543478690.6425378,150085571.47217062,23.00941665945064,0.6109444084661412,166.427,462.298,282.43837814508015,101.67764506779447,0.6109444084661412,0.6109444084661412,NA,0.8,NA,0,0,0,Kyrgyzstan,2024,0,0
KGZ,Panama Canal,2947782.8725340483,2230169223.86952,2464959.580975513,1900793365.4015715,482823.2915585353,329375858.4679485,9278.905679007905,16803064.33163853,9185.297530231872,93.60814877603045,16025805.856183114,777258.4754554159,6.157253704042887,0.0031477575114042694,166.427,462.298,1.455202002007171,0.5238718393504783,0.0031477575114042694,0.0031477575114042694,NA,0.4,NA,0,0,0,Kyrgyzstan,2024,0,0
KGZ,Strait of Hormuz,2947782.8725340483,2230169223.86952,2464959.580975513,1900793365.4015715,482823.2915585353,329375858.4679485,280124.6048568883,120812947.93443184,12326.074839305498,267798.5300175828,30903634.57349053,89909313.36094132,11.013866712990689,0.09502891392271387,166.427,462.298,43.93167684864278,15.8153770574155,0.09502891392271388,0.09502891392271387,NA,0,NA,0,0,0,Kyrgyzstan,2024,0,0
KGZ,Suez Canal,2947782.8725340483,2230169223.86952,2464959.580975513,1900793365.4015715,482823.2915585353,329375858.4679485,1506555.7832620733,568608913.9814417,1429596.861203804,76958.92205826941,497017000.12995183,71591913.8514899,12.87404774451186,0.5110809881214112,166.427,462.298,236.27171864655216,85.0576756100821,0.5110809881214112,0.5110809881214112,NA,0.4,NA,0,0,0,Kyrgyzstan,2024,0,0
KGZ,Taiwan Strait,2947782.8725340483,2230169223.86952,2464959.580975513,1900793365.4015715,482823.2915585353,329375858.4679485,1719966.011221657,1052401228.2409132,1397890.1182087334,322075.89301292377,898341046.0235339,154060182.2173793,30.18175180408299,0.5834778494872982,166.427,462.298,269.740642862279,97.10646805662257,0.5834778494872982,0.5834778494872982,NA,0.8,NA,0,0,0,Kyrgyzstan,2024,0,0
KHM,Gibraltar Strait,18246556.567051575,41320825220.63258,10489242.890929043,17359894211.612106,7757313.67612253,23960931009.02048,1156820.2340772818,11084420759.79797,304760.2536386994,852059.9804385825,427766246.2469857,10656654513.550983,13.665491262793957,0.06339937235972465,3.455,0.402,0.02548654768860931,0.21904483150284867,0.06339937235972465,0.06339937235972465,NA,0.4,NA,20,0,20,Cambodia,2024,0,0
KHM,Malacca Strait,18246556.567051575,41320825220.63258,10489242.890929043,17359894211.612106,7757313.67612253,23960931009.02048,2695599.9721705103,14424144779.435694,1299408.6926396836,1396191.2795308267,1560436517.9009974,12863708261.534697,23.00941665945064,0.14773198232032703,3.455,0.402,0.05938825689277147,0.5104139989167299,0.14773198232032703,0.14773198232032703,NA,0.8,NA,20,0,20,Cambodia,2024,0,0
KHM,Panama Canal,18246556.567051575,41320825220.63258,10489242.890929043,17359894211.612106,7757313.67612253,23960931009.02048,142888.4614420194,978513309.6943862,13940.7736879741,128947.68775404531,154773877.88688263,823739431.8075036,6.157253704042887,0.007830982296135696,3.455,0.402,0.00314805488304655,0.02705604383314883,0.007830982296135696,0.007830982296135696,NA,0.4,NA,20,0,20,Cambodia,2024,0,0
KHM,Strait of Hormuz,18246556.567051575,41320825220.63258,10489242.890929043,17359894211.612106,7757313.67612253,23960931009.02048,31228.3677330506,233434355.09723157,26648.47357903479,4579.894154015809,94194192.80427136,139240162.2929602,11.013866712990689,0.001711466359052136,3.455,0.402,6.880094763389587e-4,0.00591311627052513,0.001711466359052136,0.001711466359052136,NA,0,NA,20,0,20,Cambodia,2024,0,0
KHM,Suez Canal,18246556.567051575,41320825220.63258,10489242.890929043,17359894211.612106,7757313.67612253,23960931009.02048,1565230.1612375986,13205191744.19392,559078.9817119258,1006151.1795256728,904306521.1075124,12300885223.086409,12.87404774451186,0.08578222172965982,3.455,0.402,0.03448445313532325,0.2963775760759747,0.08578222172965982,0.08578222172965982,NA,0.4,NA,20,0,20,Cambodia,2024,0,0
KHM,Taiwan Strait,18246556.567051575,41320825220.63258,10489242.890929043,17359894211.612106,7757313.67612253,23960931009.02048,2659957.787429712,8936187917.77847,1683750.6700440417,976207.1173856704,3743487179.238756,5192700738.539712,30.18175180408299,0.14577861733281158,3.455,0.402,0.05860300416779026,0.503665122884864,0.14577861733281158,0.14577861733281156,NA,0.8,NA,20,0,20,Cambodia,2024,0,0
KNA,Gibraltar Strait,53014.13922415581,149368643.21209344,47326.34451241298,129689779.65557542,5687.794711742832,19678863.556518007,5261.186425378204,18811295.003110643,5253.104613995284,8.081811382920105,18461239.90169957,350055.10141107475,13.665491262793957,0.09924119305479456,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,NA,NA,NA,NA
KNA,Malacca Strait,53014.13922415581,149368643.21209344,47326.34451241298,129689779.65557542,5687.794711742832,19678863.556518007,331.46767697521705,2279705.0115410597,331.3389465588,0.1287304164170484,2267156.591737624,12548.41980343571,23.00941665945064,0.006252439100702861,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0,NA,NA,NA,NA,NA
KNA,Panama Canal,53014.13922415581,149368643.21209344,47326.34451241298,129689779.65557542,5687.794711742832,19678863.556518007,4214.45603337963,14453649.364366695,3858.5889082882886,355.8671250913409,13265793.386627018,1187855.9777396787,6.157253704042887,0.0794968303750053,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,NA,NA,NA,NA
KNA,Strait of Hormuz,53014.13922415581,149368643.21209344,47326.34451241298,129689779.65557542,5687.794711742832,19678863.556518007,24.531685233796296,88385.52811514105,20.23331927103756,4.298365962758736,83097.76458274254,5287.7635323985005,11.013866712990689,4.627385371678065e-4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
KNA,Suez Canal,53014.13922415581,149368643.21209344,47326.34451241298,129689779.65557542,5687.794711742832,19678863.556518007,756.1437428551948,6454459.154951992,751.7140830094695,4.429659845725324,6436596.454036429,17862.700915563542,12.87404774451186,0.014263058005300198,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,NA,NA,NA,NA
KNA,Taiwan Strait,53014.13922415581,149368643.21209344,47326.34451241298,129689779.65557542,5687.794711742832,19678863.556518007,53.990392495462096,250758.1966110741,53.56328883550654,0.427103659955559,122547.87922335108,128210.317387723,30.18175180408299,0.0010184149603406454,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0,NA,NA,NA,NA,NA
KOR,Gibraltar Strait,569617466.3483766,722394186773.2067,491896166.99475545,433468504403.4047,77721299.3536212,288925682369.80194,17781719.15066517,39349260184.68374,13662423.255047427,4119295.895617746,23941159463.418804,15408100721.264936,13.665491262793957,0.031216948568409796,84667588.36,136574726.61800003,4263446.216578735,2643063.751245412,0.031216948568409793,0.031216948568409796,126,0.4,2.3600013117717804,227,0,227,South Korea,2024,4,0.8
KOR,Malacca Strait,569617466.3483766,722394186773.2067,491896166.99475545,433468504403.4047,77721299.3536212,288925682369.80194,177581019.7554268,187212968663.7892,158802716.73834834,18778303.017078467,127628382015.96667,59584586647.82254,23.00941665945064,0.3117548710257046,84667588.36,136574726.61800003,42577836.28216546,26395533.08922925,0.3117548710257046,0.3117548710257046,126,0.8,7.8562227498477535,227,0,227,South Korea,2024,4,0.8
KOR,Panama Canal,569617466.3483766,722394186773.2067,491896166.99475545,433468504403.4047,77721299.3536212,288925682369.80194,43884758.02752161,55840411095.12924,32402688.59355821,11482069.4339634,20453513913.87592,35386897181.25333,6.157253704042887,0.0770425076830102,84667588.36,136574726.61800003,10522059.424772285,6523003.326727245,0.0770425076830102,0.0770425076830102,126,0.4,5.8244135808355715,227,0,227,South Korea,2024,4,0.8
KOR,Strait of Hormuz,569617466.3483766,722394186773.2067,491896166.99475545,433468504403.4047,77721299.3536212,288925682369.80194,100123124.70658556,75501284592.35228,98635232.13762534,1487892.5689602296,70085899686.9991,5415384905.353186,11.013866712990689,0.1757725677698066,84667588.36,136574726.61800003,24006090.390105218,14882239.412914189,0.1757725677698066,0.1757725677698066,126,0,22.14734353899563,227,0,227,South Korea,2024,4,0.8
KOR,Suez Canal,569617466.3483766,722394186773.2067,491896166.99475545,433468504403.4047,77721299.3536212,288925682369.80194,45128852.262491316,82201679427.06998,34130141.77497185,10998710.48751947,40796062592.238174,41405616834.83181,12.87404774451186,0.07922659491429748,84667588.36,136574726.61800003,10820350.54129521,6707924.725368208,0.07922659491429748,0.07922659491429748,126,0.4,5.989530575520889,227,0,227,South Korea,2024,4,0.8
KOR,Taiwan Strait,569617466.3483766,722394186773.2067,491896166.99475545,433468504403.4047,77721299.3536212,288925682369.80194,269126968.257745,310063536671.3583,234751334.99974936,34375633.257995695,192606652273.37256,117456884397.98569,30.18175180408299,0.47246965579027317,84667588.36,136574726.61800003,64527414.07485713,40002866.32904174,0.47246965579027317,0.4724696557902732,126,0.8,11.906235325914881,227,0,227,South Korea,2024,4,0.8
KWT,Gibraltar Strait,130976488.94882555,116808750368.10233,27702683.683435235,45241808978.75683,103273805.26539032,71566941389.34549,3496036.44081821,11004773228.786896,2096809.0232413807,1399227.4175768297,9958066592.112402,1046706636.674493,13.665491262793957,0.026692091602670484,12.5,24.168,0.6450944698533403,0.33365114503338106,0.026692091602670488,0.026692091602670484,22,0.4,0.3523356091552504,123,0,123,Kuwait,2024,0,0
KWT,Malacca Strait,130976488.94882555,116808750368.10233,27702683.683435235,45241808978.75683,103273805.26539032,71566941389.34549,89078749.17920299,70537387082.18565,3446670.0246713106,85632079.15453167,13624403354.55673,56912983727.62893,23.00941665945064,0.6801125140406487,12.5,24.168,16.436959239334396,8.501406425508108,0.6801125140406487,0.6801125140406487,22,0.8,2.9924950617788535,123,0,123,Kuwait,2024,0,0
KWT,Panama Canal,130976488.94882555,116808750368.10233,27702683.683435235,45241808978.75683,103273805.26539032,71566941389.34549,202728.20753523105,105372380.6683038,200055.85429454368,2672.353240687343,104158492.88312024,1213887.785183548,6.157253704042887,0.0015478213621563787,12.5,24.168,0.037407746680595357,0.019347767026954732,0.0015478213621563787,0.0015478213621563785,22,0.4,0.0204312419804642,123,0,123,Kuwait,2024,0,0
KWT,Strait of Hormuz,130976488.94882555,116808750368.10233,27702683.683435235,45241808978.75683,103273805.26539032,71566941389.34549,113540881.18549734,86755668485.39175,16206447.838358529,97334433.34713882,20488743875.275185,66266924610.11656,11.013866712990689,0.8668798659724299,12.5,24.168,20.950752600821687,10.835998324655375,0.8668798659724299,0.8668798659724299,22,0,19.07135705139346,123,0,123,Kuwait,2024,0,0
KWT,Suez Canal,130976488.94882555,116808750368.10233,27702683.683435235,45241808978.75683,103273805.26539032,71566941389.34549,9014775.925164226,17960700425.2391,6148327.132948247,2866448.792215979,15445343077.667322,2515357347.571779,12.87404774451186,0.06882743611096823,12.5,24.168,1.66342147592988,0.8603429513871028,0.06882743611096823,0.06882743611096823,22,0.4,0.9085221566647805,123,0,123,Kuwait,2024,0,0
KWT,Taiwan Strait,130976488.94882555,116808750368.10233,27702683.683435235,45241808978.75683,103273805.26539032,71566941389.34549,55342494.232855506,42198232882.17648,1249192.099420793,54093302.13343471,6450766513.157385,35747466369.01909,30.18175180408299,0.4225376224161776,12.5,24.168,10.21188925855418,5.28172028020222,0.4225376224161776,0.4225376224161776,22,0.8,1.859165538631181,123,0,123,Kuwait,2024,0,0
LAO,Gibraltar Strait,11340266.53174592,5916147293.835049,2535117.8894433337,2539121369.5132427,8805148.642302586,3377025924.3218064,212567.4700574839,353413173.5308124,12920.3081786377,199647.1618788462,24512994.3568022,328900179.17401016,13.665491262793957,0.01874448624839839,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,Laos,2024,1,0.2
LAO,Malacca Strait,11340266.53174592,5916147293.835049,2535117.8894433337,2539121369.5132427,8805148.642302586,3377025924.3218064,1811665.1667144191,778418617.6857394,173398.10458256776,1638267.0621318514,176001340.29769337,602417277.388046,23.00941665945064,0.15975507821115556,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0,NA,Laos,2024,1,0.2
LAO,Panama Canal,11340266.53174592,5916147293.835049,2535117.8894433337,2539121369.5132427,8805148.642302586,3377025924.3218064,1615.4635118554368,4625276.225491446,704.0833717203194,911.3801401351174,1040979.4806964678,3584296.7447949783,6.157253704042887,1.424537516233072e-4,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,Laos,2024,1,0.2
LAO,Strait of Hormuz,11340266.53174592,5916147293.835049,2535117.8894433337,2539121369.5132427,8805148.642302586,3377025924.3218064,1470.8793120191651,4794706.105059013,65.00704151395618,1405.872270505209,1112838.8559619149,3681867.2490970977,11.013866712990689,1.2970412184771745e-4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,Laos,2024,1,0.2
LAO,Suez Canal,11340266.53174592,5916147293.835049,2535117.8894433337,2539121369.5132427,8805148.642302586,3377025924.3218064,236215.11366929137,426310179.1925018,25458.74784114839,210756.365828143,63285316.07331465,363024863.1191871,12.87404774451186,0.020829767361113714,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,Laos,2024,1,0.2
LAO,Taiwan Strait,11340266.53174592,5916147293.835049,2535117.8894433337,2539121369.5132427,8805148.642302586,3377025924.3218064,5759410.668538144,2544845480.951745,282618.03543037263,5476792.633107771,529696968.21101147,2015148512.7407336,30.18175180408299,0.5078726017960213,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0,NA,Laos,2024,1,0.2
LBN,Gibraltar Strait,7312246.737566027,9500178709.749386,6078809.712299824,7783249273.734092,1233437.025266203,1716929436.0152943,1944273.8836157937,3179574525.4943542,1624480.6656860576,319793.21792973595,2500498094.5251694,679076430.969185,13.665491262793957,0.26589281699525497,NA,NA,NA,NA,NA,NA,NA,0.4,NA,64,0,64,Lebanon,2024,0,0
LBN,Malacca Strait,7312246.737566027,9500178709.749386,6078809.712299824,7783249273.734092,1233437.025266203,1716929436.0152943,708434.1752723667,1838373607.7598624,661008.8915432475,47425.28372911923,1780084180.2762892,58289427.48357308,23.00941665945064,0.09688324268830376,NA,NA,NA,NA,NA,NA,NA,0.8,NA,64,0,64,Lebanon,2024,0,0
LBN,Panama Canal,7312246.737566027,9500178709.749386,6078809.712299824,7783249273.734092,1233437.025266203,1716929436.0152943,42040.93589412668,33735267.44994089,39754.44267440269,2286.4932197239823,30698225.16571137,3037042.2842295207,6.157253704042887,0.0057493869398778695,NA,NA,NA,NA,NA,NA,NA,0.4,NA,64,0,64,Lebanon,2024,0,0
LBN,Strait of Hormuz,7312246.737566027,9500178709.749386,6078809.712299824,7783249273.734092,1233437.025266203,1716929436.0152943,163067.32133547013,394693761.7129176,76433.31688110449,86634.00445436563,158029322.0306948,236664439.6822228,11.013866712990689,0.022300576989248196,NA,NA,NA,NA,NA,NA,NA,0,NA,64,0,64,Lebanon,2024,0,0
LBN,Suez Canal,7312246.737566027,9500178709.749386,6078809.712299824,7783249273.734092,1233437.025266203,1716929436.0152943,1567417.875776278,3093871236.963926,1169165.378347627,398252.49742865085,2534529621.7251525,559341615.2387732,12.87404774451186,0.2143551677111504,NA,NA,NA,NA,NA,NA,NA,0.4,NA,64,0,64,Lebanon,2024,0,0
LBN,Taiwan Strait,7312246.737566027,9500178709.749386,6078809.712299824,7783249273.734092,1233437.025266203,1716929436.0152943,269973.8928275809,756673378.9208878,236249.8047836744,33724.08804390649,735544405.8218453,21128973.09904253,30.18175180408299,0.03692078543255573,NA,NA,NA,NA,NA,NA,NA,0.8,NA,64,0,64,Lebanon,2024,0,0
LBR,Gibraltar Strait,3847539.053979015,2745673367.958928,1409578.1601264903,2018920326.55458,2437960.8938525245,726753041.4043481,3844711.391351016,2268188793.9832363,1325112.4250732297,2519598.9662777865,1894111918.217198,374076875.76603824,13.665491262793957,0.9992650724038591,21.727,3.153,3.150682773289368,21.711032228118647,0.9992650724038591,0.9992650724038591,NA,0.4,NA,4,0,4,Liberia,2024,4,0.8
LBR,Malacca Strait,3847539.053979015,2745673367.958928,1409578.1601264903,2018920326.55458,2437960.8938525245,726753041.4043481,506823.7135560633,924578684.6215378,484126.15696530376,22697.556590759545,905042100.4167604,19536584.20477733,23.00941665945064,0.13172672361360976,21.727,3.153,0.41533435955371156,2.8620265239528995,0.13172672361360976,0.13172672361360976,NA,0.8,NA,4,0,4,Liberia,2024,4,0.8
LBR,Panama Canal,3847539.053979015,2745673367.958928,1409578.1601264903,2018920326.55458,2437960.8938525245,726753041.4043481,2815.4005105996252,4681068.218936186,1770.0783088656956,1045.3222017339297,2496437.6397896726,2184630.5791465137,6.157253704042887,7.317405934289396e-4,21.727,3.153,0.0023071780910814466,0.01589852787343057,7.317405934289396e-4,7.317405934289396e-4,NA,0.4,NA,4,0,4,Liberia,2024,4,0.8
LBR,Strait of Hormuz,3847539.053979015,2745673367.958928,1409578.1601264903,2018920326.55458,2437960.8938525245,726753041.4043481,13596.339931535696,52174850.296119824,13476.163092806952,120.17683872874264,36524636.01954423,15650214.276575591,11.013866712990689,0.003533775678631449,21.727,3.153,0.011141994714724959,0.07677834416962549,0.003533775678631449,0.003533775678631449,NA,0,NA,4,0,4,Liberia,2024,4,0.8
LBR,Suez Canal,3847539.053979015,2745673367.958928,1409578.1601264903,2018920326.55458,2437960.8938525245,726753041.4043481,813872.2122198829,1247450322.411279,762558.7768186892,51313.43540119364,1167535286.5526023,79915035.85867658,12.87404774451186,0.21153059158118212,21.727,3.153,0.6669559552554672,4.595925163284344,0.21153059158118212,0.2115305915811821,NA,0.4,NA,4,0,4,Liberia,2024,4,0.8
LBR,Taiwan Strait,3847539.053979015,2745673367.958928,1409578.1601264903,2018920326.55458,2437960.8938525245,726753041.4043481,149160.36000957128,237823151.34459996,74597.4335525318,74562.92645703947,222276924.4696538,15546226.87494617,30.18175180408299,0.03876773124766957,21.727,3.153,0.12223465662390216,0.8423064968181168,0.03876773124766957,0.03876773124766957,NA,0.8,NA,4,0,4,Liberia,2024,4,0.8
LBY,Gibraltar Strait,49656743.22367755,41031320186.42895,8412122.72047569,11086083837.21662,41244620.503201865,29945236349.21233,21639946.18275492,15371136254.221832,1817406.4022332325,19822539.780521687,1662521587.0825324,13708614667.1393,13.665491262793957,0.4357906857741017,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,0,5,Libya,2024,0,0
LBY,Malacca Strait,49656743.22367755,41031320186.42895,8412122.72047569,11086083837.21662,41244620.503201865,29945236349.21233,4359679.601602257,4442407176.183827,470873.2218764655,3888806.379725792,1764452722.0057151,2677954454.1781125,23.00941665945064,0.08779632570674621,NA,NA,NA,NA,NA,NA,NA,0.8,NA,5,0,5,Libya,2024,0,0
LBY,Panama Canal,49656743.22367755,41031320186.42895,8412122.72047569,11086083837.21662,41244620.503201865,29945236349.21233,595046.9606975461,366020627.83972126,115136.8135335018,479910.1471640444,55444163.98341545,310576463.85630584,6.157253704042887,0.011983205544052135,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,0,5,Libya,2024,0,0
LBY,Strait of Hormuz,49656743.22367755,41031320186.42895,8412122.72047569,11086083837.21662,41244620.503201865,29945236349.21233,514599.0435473168,608038162.2753352,508199.38782633067,6399.655720986148,603235056.8803339,4803105.3950013,11.013866712990689,0.010363125129437474,NA,NA,NA,NA,NA,NA,NA,0,NA,5,0,5,Libya,2024,0,0
LBY,Suez Canal,49656743.22367755,41031320186.42895,8412122.72047569,11086083837.21662,41244620.503201865,29945236349.21233,7389876.751192099,7718417055.310878,1981894.7416637377,5407982.00952836,3684137639.116904,4034279416.193974,12.87404774451186,0.1488191989938725,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,0,5,Libya,2024,0,0
LBY,Taiwan Strait,49656743.22367755,41031320186.42895,8412122.72047569,11086083837.21662,41244620.503201865,29945236349.21233,2917559.0997673855,2593936252.5525875,224279.6235229368,2693279.4762444487,732944118.5491933,1860992134.0033944,30.18175180408299,0.05875453987437947,NA,NA,NA,NA,NA,NA,NA,0.8,NA,5,0,5,Libya,2024,0,0
LCA,Gibraltar Strait,429320.3436649873,387529459.9691628,228390.4688116309,353392719.446647,200929.8748533564,34136740.522515826,8307.865713560994,19495154.288279887,8148.537098207608,159.3286153533862,18748592.20182672,746562.0864531674,13.665491262793957,0.019351204377223485,205962.024,146035,2825.953131227832,3985.613220370609,0.019351204377223485,0.019351204377223485,NA,0.4,NA,NA,0,NA,NA,NA,NA,NA
LCA,Malacca Strait,429320.3436649873,387529459.9691628,228390.4688116309,353392719.446647,200929.8748533564,34136740.522515826,503.83207918280925,2152677.8890700024,498.0322900692781,5.799789113531175,1997098.45569867,155579.43337133224,23.00941665945064,0.001173557430057323,205962.024,146035,171.3804592984212,241.7082635748447,0.001173557430057323,0.001173557430057323,NA,0.8,NA,NA,0,NA,NA,NA,NA,NA
LCA,Panama Canal,429320.3436649873,387529459.9691628,228390.4688116309,353392719.446647,200929.8748533564,34136740.522515826,16240.61345790746,58366881.009031355,15916.070818579545,324.54263932791633,57892072.91375374,474808.0952776116,6.157253704042887,0.03782866034082126,205962.024,146035,5524.308412871833,7791.267449004076,0.03782866034082126,0.03782866034082126,NA,0.4,NA,NA,0,NA,NA,NA,NA,NA
LCA,Strait of Hormuz,429320.3436649873,387529459.9691628,228390.4688116309,353392719.446647,200929.8748533564,34136740.522515826,8.995283947460601,56905.298261539065,8.8312236084916,0.1640603389690013,55799.33555126887,1105.9627102701932,11.013866712990689,2.0952382248347204e-5,205962.024,146035,3.059781141637384,4.315395055491261,2.0952382248347204e-5,2.0952382248347204e-5,NA,0,NA,NA,0,NA,NA,NA,NA,NA
LCA,Suez Canal,429320.3436649873,387529459.9691628,228390.4688116309,353392719.446647,200929.8748533564,34136740.522515826,1858.8267129650137,6718004.6689964505,1851.6803275645268,7.146385400486618,6549442.849058451,168561.81993799956,12.87404774451186,0.004329696322090707,205962.024,146035,632.2872023965164,891.7530178031578,0.004329696322090707,0.004329696322090707,NA,0.4,NA,NA,0,NA,NA,NA,NA,NA
LCA,Taiwan Strait,429320.3436649873,387529459.9691628,228390.4688116309,353392719.446647,200929.8748533564,34136740.522515826,1106.6423414373248,5183391.362932246,1106.6423414373248,0,5183391.362932246,0,30.18175180408299,0.002577661081676749,205962.024,146035,376.42873606266403,530.9002935681725,0.002577661081676749,0.002577661081676749,NA,0.8,NA,NA,0,NA,NA,NA,NA,NA
LKA,Gibraltar Strait,14493479.268692428,24529948457.2695,11897683.935048576,12856539207.739214,2595795.333643852,11673409249.530289,1141117.4134609643,6941431878.686139,390884.0960373476,750233.3174236168,795969760.9995633,6145462117.686576,13.665491262793957,0.07873315939575036,766353.1690000001,1519432.796,119629.74451859864,60337.40620831542,0.07873315939575036,0.07873315939575036,5.7,0.4,0.26926740513346625,270,0,270,Sri Lanka,2024,5,1
LKA,Malacca Strait,14493479.268692428,24529948457.2695,11897683.935048576,12856539207.739214,2595795.333643852,11673409249.530289,7730405.729354303,10542972902.93378,7021258.924881534,709146.8044727697,8856557677.609957,1686415225.323824,23.00941665945064,0.5333712896704426,766353.1690000001,1519432.796,810421.8299700865,408750.7780925607,0.5333712896704426,0.5333712896704426,5.7,0.8,0.6080432702243044,270,0,270,Sri Lanka,2024,5,1
