"","importer_iso3","canal","q_sea_predict","v_sea_predict","q_sea_import","v_sea_import","q_sea_export","v_sea_export","q_canal","v_canal","q_canal_import","q_canal_export","v_canal_import","v_canal_export","share_q","dep_share_sea","oil_v_total","oil_q_total","oil_q_canal","oil_v_canal","dep_oil_share_q","dep_oil_share_v","criticality_oil_tonnes","rerouting_share","Stakes_ic"
"159","BRN","Panama Canal",13308323.4263862,10689958653.3086,3404215.76119786,3035585556.17334,9904107.66518835,7654373097.13527,16328.8933316988,10878442.0695559,0.0209613370394488,16328.8723703618,646.185272880375,10877795.884283,6.15725370404289,0.00122696847743599,4332360.723,6567581.684,8058.21569925397,5315.67004000279,0.00122696847743599,0.00122696847743599,NA,0.4,NA
"160","BRN","Strait of Hormuz",13308323.4263862,10689958653.3086,3404215.76119786,3035585556.17334,9904107.66518835,7654373097.13527,424656.707738816,272006186.989043,424563.935616379,92.77212243696,271388864.48156,617322.507482528,11.0138667129907,0.0319091063639809,4332360.723,6567581.684,209565.662508888,138241.75911734,0.0319091063639809,0.0319091063639809,NA,0,NA
"161","BRN","Suez Canal",13308323.4263862,10689958653.3086,3404215.76119786,3035585556.17334,9904107.66518835,7654373097.13527,120290.252431703,233876510.315026,44139.2180883803,76151.0343433228,168509538.670507,65366971.6445182,12.8740477445119,0.00903872325444131,4332360.723,6567581.684,59362.5532926136,39159.0096136083,0.00903872325444131,0.00903872325444131,NA,0.4,NA
"162","BRN","Taiwan Strait",13308323.4263862,10689958653.3086,3404215.76119786,3035585556.17334,9904107.66518835,7654373097.13527,2378168.80115688,2274263402.44609,106670.448298001,2271498.35285888,282098354.073238,1992165048.37285,30.181751804083,0.17869785133428,4332360.723,6567581.684,1173612.73539317,774183.552405129,0.17869785133428,0.17869785133428,NA,0.8,NA
"163","BTN","Gibraltar Strait",2508933.20018259,546084690.461347,595460.865777228,381484983.818461,1913472.33440536,164599706.642886,1713.83196607417,6442179.76529154,761.349624685563,952.482341388604,4187889.09127778,2254290.67401375,13.665491262794,0.000683091907727731,NA,NA,NA,NA,NA,NA,NA,0.4,NA
"164","BTN","Malacca Strait",2508933.20018259,546084690.461347,595460.865777228,381484983.818461,1913472.33440536,164599706.642886,2185384.80883064,320248035.943292,370116.651887726,1815268.15694291,258538526.887785,61709509.0555076,23.0094166594506,0.871041448481608,NA,NA,NA,NA,NA,NA,NA,0.8,NA
"165","BTN","Panama Canal",2508933.20018259,546084690.461347,595460.865777228,381484983.818461,1913472.33440536,164599706.642886,0.351722661831949,11301.6267812081,4.23077447020321e-05,0.351680354087247,3.06436601500009,11298.5624151931,6.15725370404289,1.40188133269691e-07,NA,NA,NA,NA,NA,NA,NA,0.4,NA
"166","BTN","Strait of Hormuz",2508933.20018259,546084690.461347,595460.865777228,381484983.818461,1913472.33440536,164599706.642886,37.0628416165877,194043.772814882,21.9188322198781,15.1440093967096,97992.7773848681,96050.9954300141,11.0138667129907,1.47723508995339e-05,NA,NA,NA,NA,NA,NA,NA,0,NA
"167","BTN","Suez Canal",2508933.20018259,546084690.461347,595460.865777228,381484983.818461,1913472.33440536,164599706.642886,7441.64426747665,21834719.215128,951.042780983201,6490.60148649345,6099334.31983858,15735384.8952894,12.8740477445119,0.00296605914694544,NA,NA,NA,NA,NA,NA,NA,0.4,NA
"168","BTN","Taiwan Strait",2508933.20018259,546084690.461347,595460.865777228,381484983.818461,1913472.33440536,164599706.642886,1118162.35526276,53070371.0429194,1325.61150669648,1116836.74375606,12268822.2071719,40801548.8357476,30.181751804083,0.44567242969298,NA,NA,NA,NA,NA,NA,NA,0.8,NA
"169","CAF","Gibraltar Strait",416500.762915459,410420605.727058,289978.829592906,307291125.673408,126521.933322554,103129480.053649,235220.955916744,292319261.618938,131746.897258487,103474.058658257,215993339.405323,76325922.2136145,13.665491262794,0.564755162200001,0.082,0.1,0.0564755162200001,0.0463099233004001,0.564755162200001,0.564755162200001,NA,0.4,NA
"170","CAF","Malacca Strait",416500.762915459,410420605.727058,289978.829592906,307291125.673408,126521.933322554,103129480.053649,52865.4446532888,19747545.6388095,178.886289771021,52686.5583635178,391121.527570439,19356424.1112391,23.0094166594506,0.126927605806137,0.082,0.1,0.0126927605806137,0.0104080636761032,0.126927605806137,0.126927605806137,NA,0.8,NA
"171","CAF","Panama Canal",416500.762915459,410420605.727058,289978.829592906,307291125.673408,126521.933322554,103129480.053649,0.921567653031877,2157.58333286418,0.267749823515226,0.65381782951665,1077.53812676249,1080.0452061017,6.15725370404289,2.21264337328221e-06,0.082,0.1,2.21264337328221e-07,1.81436756609141e-07,2.21264337328221e-06,2.21264337328221e-06,NA,0.4,NA
"172","CAF","Strait of Hormuz",416500.762915459,410420605.727058,289978.829592906,307291125.673408,126521.933322554,103129480.053649,6489.7310685038,46121944.8528161,5323.77152676584,1165.95954173796,17813328.2509571,28308616.601859,11.0138667129907,0.0155815586580836,0.082,0.1,0.00155815586580836,0.00127768780996285,0.0155815586580836,0.0155815586580836,NA,0,NA
"173","CAF","Suez Canal",416500.762915459,410420605.727058,289978.829592906,307291125.673408,126521.933322554,103129480.053649,73320.6131415486,84553261.2370801,20875.4702808013,52445.1428607473,36134503.3849569,48418757.8521232,12.8740477445119,0.176039565037798,0.082,0.1,0.0176039565037798,0.0144352443330995,0.176039565037798,0.176039565037798,NA,0.4,NA
"174","CAF","Taiwan Strait",416500.762915459,410420605.727058,289978.829592906,307291125.673408,126521.933322554,103129480.053649,74071.5929768996,43716318.2942545,15156.5122497369,58915.0807271627,21724640.598468,21991677.6957865,30.181751804083,0.177842634569038,0.082,0.1,0.0177842634569038,0.0145830960346611,0.177842634569038,0.177842634569038,NA,0.8,NA
"175","CAN","Gibraltar Strait",431929809.689282,455746830833.318,84437205.4102733,207973931882.254,347492604.279009,247772898951.064,42356687.1777685,47388748173.3967,13655830.8758483,28700856.3019202,27655402272.299,19733345901.0976,13.665491262794,0.0980638201568877,15427427.218,24263127.021,2379334.92463107,1512872.44818943,0.0980638201568877,0.0980638201568877,100.2,0.4,5.89559686783209
"176","CAN","Malacca Strait",431929809.689282,455746830833.318,84437205.4102733,207973931882.254,347492604.279009,247772898951.064,13980020.3725391,15117776423.6335,2259145.3839715,11720874.9885676,7558017819.31284,7559758604.3207,23.0094166594506,0.0323664170866001,15427427.218,24263127.021,785310.488986844,499330.543910955,0.0323664170866001,0.0323664170866001,100.2,0.8,0.648622998415467
"177","CAN","Panama Canal",431929809.689282,455746830833.318,84437205.4102733,207973931882.254,347492604.279009,247772898951.064,78735058.043554,63196896119.7512,9435712.2618824,69299345.7816717,18802742343.6151,44394153776.1361,6.15725370404289,0.182286696304184,15427427.218,24263127.021,4422845.26666686,2812214.74004246,0.182286696304184,0.182286696304184,100.2,0.4,10.9590761818075
"178","CAN","Strait of Hormuz",431929809.689282,455746830833.318,84437205.4102733,207973931882.254,347492604.279009,247772898951.064,3797277.20556555,2956987508.37366,1339573.17207366,2457704.03349189,1163022376.17973,1793965132.19393,11.0138667129907,0.00879142194028517,15427427.218,24263127.021,213307.387232345,135629.022126478,0.00879142194028517,0.00879142194028516,100.2,0,0.880900478416574
"179","CAN","Suez Canal",431929809.689282,455746830833.318,84437205.4102733,207973931882.254,347492604.279009,247772898951.064,20404415.751622,23082064306.3852,6390318.52923548,14014097.2223866,13807122185.3506,9274942121.03469,12.8740477445119,0.0472401193293428,15427427.218,24263127.021,1146193.01577504,728793.502723072,0.0472401193293429,0.0472401193293429,100.2,0.4,2.84007597408009
"180","CAN","Taiwan Strait",431929809.689282,455746830833.318,84437205.4102733,207973931882.254,347492604.279009,247772898951.064,18545468.7490045,34879732012.8298,5086553.96558219,13458914.7834223,26341359130.8469,8538372881.98282,30.181751804083,0.042936301993941,15427427.218,24263127.021,1041768.94909101,662396.674021594,0.042936301993941,0.042936301993941,100.2,0.8,0.860443491958578
"181","CHE","Gibraltar Strait",28229101.1140455,171544194027.765,16881340.2123868,85542460338.6109,11347760.9016587,86001733689.1539,7216145.94510954,53190945216.6376,4777630.78404842,2438515.16106112,25650873917.5846,27540071299.053,13.665491262794,0.25562790384137,1668183.577,2712738.914,693451.762254735,426434.271011109,0.25562790384137,0.25562790384137,8.8,0.4,1.34971533228243
"182","CHE","Malacca Strait",28229101.1140455,171544194027.765,16881340.2123868,85542460338.6109,11347760.9016587,86001733689.1539,3777854.32464122,39192256617.9939,1737759.38377399,2040094.94086723,13624569533.9541,25567687084.0398,23.0094166594506,0.133828360647358,1668183.577,2712738.914,363041.401724915,223250.273368756,0.133828360647358,0.133828360647358,8.8,0.8,0.23553791473935
"183","CHE","Panama Canal",28229101.1140455,171544194027.765,16881340.2123868,85542460338.6109,11347760.9016587,86001733689.1539,155442.938509887,2286840193.595,110372.62945064,45070.3090592466,1734159895.3727,552680298.222299,6.15725370404289,0.00550647850535154,1668183.577,2712738.914,14937.6385205717,9185.81700973094,0.00550647850535154,0.00550647850535154,8.8,0.4,0.0290742065082561
"184","CHE","Strait of Hormuz",28229101.1140455,171544194027.765,16881340.2123868,85542460338.6109,11347760.9016587,86001733689.1539,1233512.96903588,937596741.368888,1201859.01913667,31653.9498992131,391385504.170582,546211237.198306,11.0138667129907,0.0436965018493678,1668183.577,2712738.914,118537.200972453,72893.7867574656,0.0436965018493678,0.0436965018493678,8.8,0,0.384529216274437
"185","CHE","Suez Canal",28229101.1140455,171544194027.765,16881340.2123868,85542460338.6109,11347760.9016587,86001733689.1539,7877264.0398621,62092351131.1472,3373191.66853587,4504072.37132623,19099966096.6119,42992385034.5353,12.8740477445119,0.279047639811058,1668183.577,2712738.914,756983.391375312,465502.689933418,0.279047639811058,0.279047639811058,8.8,0.4,1.47337153820239
"186","CHE","Taiwan Strait",28229101.1140455,171544194027.765,16881340.2123868,85542460338.6109,11347760.9016587,86001733689.1539,618090.84744532,11762297776.0689,373023.850956191,245066.996489129,2748111243.54947,9014186532.51945,30.181751804083,0.0218955199794791,1668183.577,2712738.914,59396.8290905975,36525.7468396425,0.0218955199794791,0.0218955199794791,8.8,0.8,0.0385361151638833
"187","CHL","Gibraltar Strait",94669198.0462034,155818653169.577,43975783.2189394,65508007009.4213,50693414.827264,90310646160.1556,4289321.64838857,10620515341.012,1678445.82485902,2610875.82352955,4866316877.38525,5754198463.62671,13.665491262794,0.0453085241758905,4949211.161,8703341.267,394335.548206895,224241.453539755,0.0453085241758905,0.0453085241758905,18.5,0.4,0.502924618352384
"188","CHL","Malacca Strait",94669198.0462034,155818653169.577,43975783.2189394,65508007009.4213,50693414.827264,90310646160.1556,2712009.2465553,2760479759.59156,1484183.41113559,1227825.8354197,890718691.3227,1869761068.26886,23.0094166594506,0.0286472189743458,4949211.161,8703341.267,249326.523084209,141781.135879443,0.0286472189743458,0.0286472189743458,18.5,0.8,0.105994710205079
