iso3,canal,q,v,q_sea_predict,v_sea_predict,q_sea_import,v_sea_import,q_sea_export,v_sea_export,q_canal,v_canal,q_canal_import,q_canal_export,v_canal_import,v_canal_export,share_q,revenue_USD
BGR,Panama Canal,57779541.92583848,100183900610.55383,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,306290.2045621212,517420365.0303618,284385.97674591845,21904.22781620274,451160073.1609355,66260291.86942627,6.157253704042887,0.0
BGR,Strait of Hormuz,57779541.92583848,100183900610.55383,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,189831.24131902657,273144110.2312392,66555.83883175736,123275.4024872692,106471301.52186462,166672808.7093746,11.013866712990687,0.0
BGR,Suez Canal,57779541.92583848,100183900610.55383,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,3712590.5522593292,4003144998.2222786,1039888.9975465896,2672701.55471274,1875868186.3527703,2127276811.869508,12.87404774451186,0.0
BGR,Sunda Strait,57779541.92583848,100183900610.55383,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,55298.1735481118,42852927.15339,3039.573985561427,52258.59956255037,10008876.586012011,32844050.567377985,6.94227969415126,0.0
BGR,Taiwan Strait,57779541.92583848,100183900610.55383,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,1177300.6597839422,1119702642.9147415,273882.2758387758,903418.3839451664,514978932.5658679,604723710.3488737,30.18175180408299,0.0
BGR,Torres Strait,57779541.92583848,100183900610.55383,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,20688.36297121,67603186.40879115,12752.899160136249,7935.463811073754,31027265.81990941,36575920.58888174,4.513103072394245,0.0
BGR,Tsugaru Strait,57779541.92583848,100183900610.55383,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,333.2943208470161,3244699.045363473,161.54397525606296,171.75034559095312,2062542.861507197,1182156.183856276,3.2023519549929347,0.0
BGR,Windward Passage,57779541.92583848,100183900610.55383,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,59406.70819704805,107149233.17143036,56491.59250161104,2915.115695437009,100200442.21430214,6948790.957128224,1.6668765196968645,0.0
BGR,Yucatan Channel,57779541.92583848,100183900610.55383,20065948.18343862,24153164321.071663,9962011.253467016,12100734705.494917,10103936.929971607,12052429615.576744,33704.27035067663,42786244.66611171,26172.0010960378,7532.269254638825,17706192.221173014,25080052.444938697,2.864518296990316,0.0
BHR,Bab el-Mandeb Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,7065219.531776074,7615619076.712381,2896553.8248054967,4168665.7069705776,2491756008.6759176,5123863068.036464,13.126096746661805,0.0
BHR,Bohai Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,159491.59632934636,264113443.28170827,119075.57326298892,40416.02306635745,249431635.0925506,14681808.189157655,8.117292212620809,0.0
BHR,Bosporus Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,381448.6651979263,456027202.11697483,236899.76435234223,144548.90084558405,131836102.04114822,324191100.07582664,6.705622313986158,0.0
BHR,Cape of Good Hope,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,11930615.280845204,1623052777.7071402,11858276.310204187,72338.97064101737,1525403544.899126,97649232.80801414,6.426963930739,0.0
BHR,Dover Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,508965.73917571816,1106823150.1190639,216364.47864040948,292601.2605353087,460654636.6959298,646168513.423134,10.065191692564454,0.0
BHR,Gibraltar Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,3363940.9711451386,4330922848.983892,2091316.1667000076,1272624.804445131,1490277844.3384335,2840645004.6454587,13.665491262793955,0.0
BHR,Korea Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,669536.752908356,584564960.4159346,230322.9859084588,439213.7669998972,190967375.8120737,393597584.6038609,12.400106810012938,0.0
BHR,Lombok Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,10442.70383439329,7302491.973322067,2966.073284223296,7476.630550169994,2198133.263710089,5104358.709611978,8.12265145800382,0.0
BHR,Luzon Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,8.063088099574935,202427.20317174328,8.063088099574935,0.0,202427.20317174328,0.0,1.4136315880596664,0.0
BHR,Magellan Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,197593.90563686765,31699953.065066967,197235.54106535067,358.3645715169731,31337502.589015167,362450.47605180176,0.9352021965435611,0.0
BHR,Makassar Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,24863.98921264065,15756700.87170057,4251.217096307648,20612.772116333,9052994.510187048,6703706.3615135215,8.897180214258098,0.0
BHR,Malacca Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,3973628.702189888,4348890343.139242,2390818.6717688306,1582810.0304210573,2574145920.3989573,1774744422.7402847,23.00941665945064,0.0
BHR,Mona Passage,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,158685.96034536907,77780878.06476676,131504.54043384362,27181.419911525445,30539232.101540647,47241645.963226125,1.564083260487246,0.0
BHR,Ombai Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,0.0001933594063672,3.1364815910039114,0.0,0.0001933594063672,0.0,3.1364815910039114,0.05166216352982437,0.0
BHR,Oresund Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,13130.923221718667,17244228.6667427,12458.046693710208,672.8765280084583,14514900.359668126,2729328.307074576,3.1747749928181026,0.0
BHR,Panama Canal,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,204723.28423043017,91296083.79475832,174279.74192878554,30443.542301644637,34890501.08808513,56405582.70667318,6.157253704042887,0.0
BHR,Strait of Hormuz,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,29124598.072097555,16878894664.288265,20129892.808408823,8994705.263688734,8569108126.317195,8309786537.97107,11.013866712990687,0.0
BHR,Suez Canal,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,5695656.232578438,7048299729.152744,2564048.389937342,3131607.842641096,2326636227.9692945,4721663501.18345,12.87404774451186,0.0
BHR,Sunda Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,456725.2182945382,216094742.4260959,440289.8799505207,16435.33834401754,203031841.44305092,13062900.98304499,6.94227969415126,0.0
BHR,Taiwan Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,1364771.498700608,1832604477.3505836,606993.8376043533,757777.6610962547,1156095376.123409,676509101.2271746,30.18175180408299,0.0
BHR,Torres Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,1153934.6553389903,560563744.7427816,1073336.9032871923,80597.75205179799,435016896.40964216,125546848.33313954,4.513103072394245,0.0
BHR,Tsugaru Strait,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,211077.00968942835,67875083.11484179,187828.5736548228,23248.436034605536,44445741.95819323,23429341.15664856,3.2023519549929347,0.0
BHR,Windward Passage,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,44951.303471335115,7393875.399923968,44923.81617067817,27.487300656946918,7286961.452963687,106913.94696028178,1.6668765196968645,0.0
BHR,Yucatan Channel,44231989.928284585,30621108287.827827,38038975.75090806,20876453508.991856,23968969.03684222,9661313896.486612,14070006.71406584,11215139612.505243,381.03515182669537,2261268.4401560244,120.63955784010636,260.395593986589,1193587.4539337675,1067680.986222257,2.864518296990316,0.0
BHS,Bab el-Mandeb Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,20925.946963341237,43185746.72384757,10471.934391146087,10454.012572195152,38452938.63102783,4732808.092819733,13.126096746661805,0.0
BHS,Bohai Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,72734.02557836693,18044631.559553616,72720.48175077703,13.543827589888409,17768406.403714735,276225.1558388818,8.117292212620809,0.0
BHS,Bosporus Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,10488.6217058496,24989600.371845044,10486.275639811143,2.346066038458019,24926759.1541632,62841.217681843606,6.705622313986158,0.0
BHS,Cape of Good Hope,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,12.702840185863566,124894.11192113694,12.430405979143895,0.2724342067196707,123352.9446203174,1541.167300819532,6.426963930739,0.0
BHS,Dover Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,217465.71250036114,465854938.0325159,146730.95141264252,70734.76108771864,246985451.9502176,218869486.08229828,10.065191692564454,0.0
BHS,Gibraltar Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,66286.93886905554,149715796.2027065,55105.403124716366,11181.53574433917,134781095.93565318,14934700.267053297,13.665491262793955,0.0
BHS,Korea Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,122610.17019195948,52985437.88075386,122575.46425921695,34.70593274252745,52349840.14128146,635597.7394723947,12.400106810012938,0.0
BHS,Lombok Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,19.78255648040079,105872.74562802567,19.7825485168446,7.963556190450233e-06,105871.84574617616,0.8998818495209829,8.12265145800382,0.0
BHS,Luzon Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,26276.284518538923,57207853.52079196,25665.37821004081,610.9063084981121,55852667.89044028,1355185.6303516843,1.4136315880596664,0.0
BHS,Magellan Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,0.0033289695524879805,17.502925970438717,0.0032336930968723,9.527645561568064e-05,11.113448665712028,6.38947730472669,0.9352021965435611,0.0
BHS,Makassar Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,37.14631784967381,60921.54239317367,37.14631784967381,0.0,60921.54239317367,0.0,8.897180214258098,0.0
BHS,Malacca Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,19239.953647984712,31189201.350299988,9638.514696142469,9601.438951842243,29539665.80768454,1649535.542615446,23.00941665945064,0.0
BHS,Mona Passage,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,47427.58923710465,44909208.34364557,47426.15432959927,1.43490750538053,44892769.98798321,16438.355662363843,1.564083260487246,0.0
BHS,Ombai Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,0.1286781690555963,886.5417364042769,0.1286781690555963,0.0,886.5417364042769,0.0,0.05166216352982437,0.0
BHS,Oresund Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,1927.4301976624936,6951509.243030872,1894.50658801198,32.92360965051352,5821288.171957937,1130221.0710729351,3.1747749928181026,0.0
BHS,Panama Canal,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,398624.30813815864,234167427.45572317,245899.8945604535,152724.4135777051,217773290.65901175,16394136.796711428,6.157253704042887,0.0
BHS,Strait of Hormuz,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,146.80157282609676,793975.2946320903,5.942277751143143,140.85929507495362,50079.62372933046,743895.6709027598,11.013866712990687,0.0
BHS,Suez Canal,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,21356.861966076576,44336202.51799244,10781.175422063388,10575.686544013188,39030484.87673815,5305717.641254281,12.87404774451186,0.0
BHS,Sunda Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,166.85713174604837,944047.4291956055,160.32195380489668,6.53517794115169,805189.6491645321,138857.7800310734,6.94227969415126,0.0
BHS,Taiwan Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,26569.711734337034,10212642.774755554,26562.73704141944,6.974692917590823,9293134.668041537,919508.1067140176,30.18175180408299,0.0
BHS,Torres Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,11.126772746499602,46799.104460394374,11.028829505229233,0.0979432412703696,44717.48427197764,2081.620188416729,4.513103072394245,0.0
BHS,Tsugaru Strait,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,19742.452271950253,48927665.395101115,19662.11103664457,80.34123530568418,48277273.91583755,650391.4792635698,3.2023519549929347,0.0
BHS,Windward Passage,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,496871.4150443983,280396192.9091232,353313.2812356769,143558.1338087214,265795132.75110796,14601060.15801524,1.6668765196968645,0.0
BHS,Yucatan Channel,4675250.569026829,3905961650.7761984,4599744.289118202,3223757347.219831,2042075.97885936,2714022675.6365128,2557668.3102588425,509734671.5833182,90030.74458139316,59706135.22800341,61828.11516761761,28202.629413775547,56981385.4433487,2724749.7846547114,2.864518296990316,0.0
BIH,Bab el-Mandeb Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,319321.7637435255,794052362.3548248,247600.72451657904,71721.03922694648,706079163.2077055,87973199.14711931,13.126096746661805,0.0
BIH,Bohai Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,6386.339012187403,8884070.122793272,2586.212459812006,3800.126552375397,6967335.013571175,1916735.1092220964,8.117292212620809,0.0
BIH,Bosporus Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,2505839.881466991,2312025012.453896,917683.5547554533,1588156.3267115375,1140098854.6662292,1171926157.7876668,6.705622313986158,0.0
BIH,Cape of Good Hope,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,896.3348946423798,893973.5760470944,883.2879282729638,13.046966369416031,680175.2413536554,213798.33469343907,6.426963930739,0.0
BIH,Dover Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,247271.5647948634,573657793.1660227,63099.29006123716,184172.27473362623,209698374.45834583,363959418.7076768,10.065191692564454,0.0
BIH,Gibraltar Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,1632404.2179867201,1585159710.489788,1377737.0867232142,254667.13126350587,995387895.0371134,589771815.4526747,13.665491262793955,0.0
BIH,Korea Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,8480.13095241069,25274150.05881961,8389.154595784476,90.97635662621352,22713246.302626997,2560903.756192613,12.400106810012938,0.0
BIH,Lombok Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,1410.0071468732788,1029869.7332622593,1384.9157821238432,25.09136474943546,831961.9578921114,197907.77537014784,8.12265145800382,0.0
BIH,Luzon Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,0.0,0.0,0.0,0.0,0.0,0.0,1.4136315880596664,0.0
BIH,Magellan Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,100.05025985136626,187999.08004278585,82.95233237375797,17.097927477608295,80765.23056225703,107233.8494805288,0.9352021965435611,0.0
BIH,Makassar Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,2266.046504646294,2954200.3484518495,1110.4982969331236,1155.5482077131703,748277.0871139694,2205923.26133788,8.897180214258098,0.0
BIH,Malacca Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,161869.41616796478,393103625.07613564,117399.33782528673,44470.07834267806,342659004.0181709,50444621.05796477,23.00941665945064,0.0
BIH,Mona Passage,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,159251.73827681344,85114585.1292893,158606.4066538246,645.3316229888405,80391451.50472288,4723133.624566418,1.564083260487246,0.0
BIH,Ombai Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,170.03915492429593,696269.318450062,87.37471348810357,82.66444143619236,147858.15070780154,548411.1677422604,0.05166216352982437,0.0
BIH,Oresund Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,15434.407403378296,20951710.54763903,3134.283885970902,12300.123517407395,3860583.679574194,17091126.868064836,3.1747749928181026,0.0
BIH,Panama Canal,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,159593.03675150988,83459196.98664838,158956.1314996824,636.9052518274834,78870647.11304183,4588549.873606555,6.157253704042887,0.0
BIH,Strait of Hormuz,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,30926.427176915975,65873876.86565752,14674.692677020066,16251.734499895909,45708523.64918689,20165353.21647064,11.013866712990687,0.0
BIH,Suez Canal,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,390897.1671919317,856173568.0376002,295948.2831545879,94948.8840373438,728836701.5380895,127336866.4995106,12.87404774451186,0.0
BIH,Sunda Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,1557.9100884079908,4373495.0137458015,1361.4597776203807,196.4503107876101,2526944.2699465724,1846550.743799229,6.94227969415126,0.0
BIH,Taiwan Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,69849.01366654233,151948368.43769434,37925.9945673036,31923.01909923874,126909029.35408697,25039339.083607376,30.18175180408299,0.0
BIH,Torres Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,17906.070420287288,8053217.105643665,17482.206932941768,423.863487345519,3936625.956579608,4116591.149064057,4.513103072394245,0.0
BIH,Tsugaru Strait,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,291.4502107730144,2012832.8041464381,257.4285218838269,34.02168888918757,1749279.2281871203,263553.5759593179,3.2023519549929347,0.0
BIH,Windward Passage,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,280.5251345215254,282969.25135075307,272.0003206967328,8.524813824792593,219050.31619046835,63918.93516028472,1.6668765196968645,0.0
BIH,Yucatan Channel,17733222.95024296,23204394796.07715,7287407.533075018,6485476544.229109,3604820.894212912,3897725128.337821,3682586.638862106,2587751415.891288,1322.8200765201484,1854824.1570228406,1311.8126156490182,11.007460871130212,1612688.0880593113,242136.0689635293,2.864518296990316,0.0
BLR,Bab el-Mandeb Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,2587154.420319677,1706635324.174496,72828.82473509996,2514325.595584577,212410261.325408,1494225062.849088,13.126096746661805,0.0
BLR,Bohai Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,291194.5265846272,171637937.27270684,4910.211026389098,286284.31555823813,8885914.140493903,162752023.13221294,8.117292212620809,0.0
BLR,Bosporus Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,2637546.2258556467,1740042425.0527833,83393.14395161452,2554153.0819040323,235582474.3226924,1504459950.7300909,6.705622313986158,0.0
BLR,Cape of Good Hope,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,61066.903162394934,69908385.35591976,289.87389845935104,60777.02926393558,1335286.4271072468,68573098.92881252,6.426963930739,0.0
BLR,Dover Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,1328623.1717284846,1036752605.8557309,97151.47147928351,1231471.7002492012,240528925.26908207,796223680.5866488,10.065191692564454,0.0
BLR,Gibraltar Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,1071896.8232409668,708097382.9790082,78421.85566131583,993474.967579651,162834754.3186589,545262628.6603492,13.665491262793955,0.0
BLR,Korea Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,148755.6190333662,157663561.5099878,16326.146605812764,132429.47242755344,45276248.20318228,112387313.30680552,12.400106810012938,0.0
BLR,Lombok Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,3008.450765078506,1709963.1969146356,4.134612995252332,3004.3161520832537,8349.376255636864,1701613.8206589988,8.12265145800382,0.0
BLR,Luzon Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,197.47111961948238,400966.7221211854,2.867919635951784,194.6031999835306,7023.786047582852,393942.9360736025,1.4136315880596664,0.0
BLR,Magellan Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,12648.164667431374,4577868.661886973,3.752760905671584,12644.411906525702,11596.63241161868,4566272.029475355,0.9352021965435611,0.0
BLR,Makassar Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,3835.1321039541517,3380755.318628018,2.101818061094996,3833.0302858930568,9096.73622301482,3371658.582405003,8.897180214258098,0.0
BLR,Malacca Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,2299708.5358844693,1510882262.6374152,61767.75028494061,2237940.785599529,186620373.3339848,1324261889.3034303,23.00941665945064,0.0
BLR,Mona Passage,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,211306.50952962125,130318305.28278273,4327.64235329122,206978.86717633004,19973682.281166688,110344623.00161605,1.564083260487246,0.0
BLR,Ombai Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,12.87802072224068,75918.25068751263,0.0,12.87802072224068,0.0,75918.25068751263,0.05166216352982437,0.0
BLR,Oresund Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,1279591.183154146,796941025.535212,74643.38255809086,1204947.800596055,163911430.82054886,633029594.7146631,3.1747749928181026,0.0
BLR,Panama Canal,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,165171.1073305127,146161407.5348101,4727.784313414865,160443.32301709783,21073303.803094167,125088103.73171592,6.157253704042887,0.0
BLR,Strait of Hormuz,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,12103.728375122992,18326589.75995396,1020.3700039065532,11083.358371216438,2936780.0703108367,15389809.689643122,11.013866712990687,0.0
BLR,Suez Canal,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,2599406.0845358893,1728412520.833927,78916.34581517309,2520489.7387207164,224180239.750844,1504232281.083083,12.87404774451186,0.0
BLR,Sunda Strait,16048197.279373394,21424774481.54355,5025931.145353918,4404876566.453482,473961.4537678894,1611781808.6120064,4551969.691586029,2793094757.841475,61296.05935712616,26665823.1465393,142.05993602759065,61153.999421098575,152511.9598650051,26513311.186674297,6.94227969415126,0.0
