"","product","value","quantity","exporter_iso3","importer_iso3","exporter_name","importer_name"
"1100",270900,74475.644,121773,"ARE","IDN","United Arab Emirates","Indonesia"
"1101",270900,87183.295,134940,"ARE","ITA","United Arab Emirates","Italy"
"1102",270900,31447434.112,49478700,"ARE","JPN","United Arab Emirates","Japan"
"1103",270900,0.1,NA,"ARE","KAZ","United Arab Emirates","Kazakhstan"
"1104",270900,11902449.379,18577700,"ARE","KOR","United Arab Emirates","Rep. of Korea"
"1105",270900,0.518,0.02,"ARE","MWI","United Arab Emirates","Malawi"
"1106",270900,2998263.2,4544356,"ARE","MYS","United Arab Emirates","Malaysia"
"1107",270900,2382550.273,4513400,"ARE","S19","United Arab Emirates","Other Asia, nes"
"1108",270900,18.423,20.997,"ARE","MOZ","United Arab Emirates","Mozambique"
"1109",270900,42938.493,65386.837,"ARE","NLD","United Arab Emirates","Netherlands"
"1110",270900,2368275.71,4166332,"ARE","PAK","United Arab Emirates","Pakistan"
"1111",270900,1218774.271,2055090,"ARE","PHL","United Arab Emirates","Philippines"
"1112",270900,13452491.019,21250800,"ARE","IND","United Arab Emirates","India"
"1113",270900,7940523.146,12593200,"ARE","SGP","United Arab Emirates","Singapore"
"1114",270900,14749293.229,151659782.201,"ARE","THA","United Arab Emirates","Thailand"
"1115",270900,174000.8,285284,"ARE","GBR","United Arab Emirates","United Kingdom"
"1116",270900,1203473.39,2262157.077,"ARE","USA","United Arab Emirates","USA"
"1117",270900,15.634,24.503,"ARE","BFA","United Arab Emirates","Burkina Faso"
"1118",270900,35967.337,54122,"TUN","AUT","Tunisia","Austria"
"1119",270900,75987.515,135538.947,"TUN","BGR","Tunisia","Bulgaria"
"1120",270900,1503.933,2788.2,"TUN","FRA","Tunisia","France"
"1121",270900,39477.924,59434,"TUN","DEU","Tunisia","Germany"
"1122",270900,1280.801,2374.526,"TUN","GRC","Tunisia","Greece"
"1123",270900,104811.916,253816.706,"TUN","ITA","Tunisia","Italy"
"1124",270900,22298.071,53099.251,"TUN","NLD","Tunisia","Netherlands"
"1125",270900,5928.077,7846.13,"TUN","QAT","Tunisia","Qatar"
"1126",270900,3309.086,50887.516,"TUN","SGP","Tunisia","Singapore"
"1127",270900,12086.291,20666.721,"TUN","ESP","Tunisia","Spain"
"1128",270900,47495.018,88052.837,"TUN","CHE","Tunisia","Switzerland"
"1129",270900,47386.429,87851.52,"TUN","TUR","Tunisia","TÃ¼rkiye"
"1130",270900,50138.766,95741.293,"TUN","GBR","Tunisia","United Kingdom"
"1131",270900,0.055,0.008,"TUR","BEL","TÃ¼rkiye","Belgium"
"1132",270900,0.47,0.018,"TUR","BGR","TÃ¼rkiye","Bulgaria"
"1133",270900,0.18,0.286,"TUR","CAN","TÃ¼rkiye","Canada"
"1134",270900,15171.899,25016.577,"TUR","NLD","TÃ¼rkiye","Netherlands"
"1135",270900,612463.425,913671,"TUR","IND","TÃ¼rkiye","India"
"1136",270900,0.207,0.31,"TUR","SGP","TÃ¼rkiye","Singapore"
"1137",270900,0.005,0.018,"TUR","ZAF","TÃ¼rkiye","South Africa"
"1138",270900,596034.11,926406.589,"TUR","GBR","TÃ¼rkiye","United Kingdom"
"1139",270900,90824.817,161503,"TKM","AZE","Turkmenistan","Azerbaijan"
"1140",270900,34340.859,57299.8,"TKM","GRC","Turkmenistan","Greece"
"1141",270900,49749.069,80481.9,"TKM","UZB","Turkmenistan","Uzbekistan"
"1142",270900,1.088,2.973,"UGA","COD","Uganda","Dem. Rep. of the Congo"
"1143",270900,98.59,197.18,"UKR","ROU","Ukraine","Romania"
"1144",270900,86245.344,138318.3,"EGY","BGR","Egypt","Bulgaria"
"1145",270900,16757.962,25678,"EGY","FRA","Egypt","France"
"1146",270900,303144.299,512603,"EGY","DEU","Egypt","Germany"
"1147",270900,501270.527,925360.502,"EGY","GRC","Egypt","Greece"
"1148",270900,30159.535,75577.313,"EGY","ITA","Egypt","Italy"
"1149",270900,0.058,0.09,"EGY","NLD","Egypt","Netherlands"
"1150",270900,152065.985,297487,"EGY","IND","Egypt","India"
"1151",270900,81167,146254.21,"EGY","ARE","Egypt","United Arab Emirates"
"1152",270900,37048,66756.514,"EGY","TUR","Egypt","TÃ¼rkiye"
"1153",270900,4.177,0.186,"GBR","AGO","United Kingdom","Angola"
"1154",270900,117488.555,198212.02,"GBR","BEL","United Kingdom","Belgium"
"1155",270900,90458.425,127387.56,"GBR","BRA","United Kingdom","Brazil"
"1156",270900,55825.536,207803.894,"GBR","CAN","United Kingdom","Canada"
"1157",270900,1039518.247,1788977.458,"GBR","CHN","United Kingdom","China"
"1158",270900,2.139,1.046,"GBR","CYP","United Kingdom","Cyprus"
"1159",270900,0.341,NA,"GBR","CZE","United Kingdom","Czechia"
"1160",270900,63049.894,144675.928,"GBR","DNK","United Kingdom","Denmark"
"1161",270900,0.059,0.004,"GBR","DOM","United Kingdom","Dominican Rep."
"1162",270900,607781.416,995181.651,"GBR","FIN","United Kingdom","Finland"
"1163",270900,562276.004,884479.416,"GBR","FRA","United Kingdom","France"
"1164",270900,4455911.22,6652573.254,"GBR","DEU","United Kingdom","Germany"
"1165",270900,0.042,0.006,"GBR","GRD","United Kingdom","Grenada"
"1166",270900,0.81,NA,"GBR","GUY","United Kingdom","Guyana"
"1167",270900,453.188,365.41,"GBR","IRL","United Kingdom","Ireland"
"1168",270900,11.497,2.675,"GBR","ISR","United Kingdom","Israel"
"1169",270900,356266.204,586996.057,"GBR","ITA","United Kingdom","Italy"
"1170",270900,469205.735,725101.577,"GBR","KOR","United Kingdom","Rep. of Korea"
"1171",270900,539416.977,939147.196,"GBR","LTU","United Kingdom","Lithuania"
"1172",270900,16333.048,31142.3,"GBR","MYS","United Kingdom","Malaysia"
"1173",270900,3636809.38,7804270.226,"GBR","NLD","United Kingdom","Netherlands"
"1174",270900,66157.162,93930.436,"GBR","NOR","United Kingdom","Norway"
"1175",270900,392378.727,1107573.394,"GBR","POL","United Kingdom","Poland"
"1176",270900,29941.422,52210.6,"GBR","QAT","United Kingdom","Qatar"
"1177",270900,210420.965,391679,"GBR","SGP","United Kingdom","Singapore"
"1178",270900,0.026,0.024,"GBR","ZAF","United Kingdom","South Africa"
"1179",270900,227593.417,410139.081,"GBR","ESP","United Kingdom","Spain"
"1180",270900,1319513.054,2463500.636,"GBR","SWE","United Kingdom","Sweden"
"1181",270900,1534720.185,2856301.758,"GBR","USA","United Kingdom","USA"
"1182",270900,1135.654,1830.5,"TZA","COD","United Rep. of Tanzania","Dem. Rep. of the Congo"
"1183",270900,153.819,461.652,"TZA","ZMB","United Rep. of Tanzania","Zambia"
"1184",270900,6.8,3.18,"USA","DZA","USA","Algeria"
"1185",270900,0.78,0.071,"USA","AGO","USA","Angola"
"1186",270900,1.19,0.22,"USA","ATG","USA","Antigua and Barbuda"
"1187",270900,878346.91,1512000.593,"USA","AUS","USA","Australia"
"1188",270900,51349.576,77849,"USA","AUT","USA","Austria"
"1189",270900,11.304,42.62,"USA","BHS","USA","Bahamas"
"1190",270900,106223.271,151972.607,"USA","BEL","USA","Belgium"
"1191",270900,2.788,0.795,"USA","BMU","USA","Bermuda"
"1192",270900,1507518.753,2274269.55,"USA","BRA","USA","Brazil"
"1193",270900,10924716.549,17685415.462,"USA","CAN","USA","Canada"
"1194",270900,16.278,10.497,"USA","CHL","USA","Chile"
"1195",270900,6062950.105,10598238.304,"USA","CHN","USA","China"
"1196",270900,331582.184,529103.385,"USA","COL","USA","Colombia"
"1197",270900,39.12,44.483,"USA","CRI","USA","Costa Rica"
"1198",270900,0.431,NA,"USA","HRV","USA","Croatia"
"1199",270900,2071633.593,3230302.543,"USA","DNK","USA","Denmark"
"1200",270900,787868.065,1304775.837,"USA","DOM","USA","Dominican Rep."
"1201",270900,0.22,0.05,"USA","ECU","USA","Ecuador"
"1202",270900,5.876,11.607,"USA","SLV","USA","El Salvador"
"1203",270900,401619.392,661462.307,"USA","FIN","USA","Finland"
"1204",270900,7274096.759,11198339.016,"USA","FRA","USA","France"
"1205",270900,8450853,13349059.238,"USA","DEU","USA","Germany"
"1206",270900,23.1,48.972,"USA","GRC","USA","Greece"
"1207",270900,0.052,0.007,"USA","GRD","USA","Grenada"
"1208",270900,130.63,31.234,"USA","GTM","USA","Guatemala"
"1209",270900,6.638,1.896,"USA","GUY","USA","Guyana"
"1210",270900,34.834,69.165,"USA","HND","USA","Honduras"
"1211",270900,0.164,0.004,"USA","ISL","USA","Iceland"
"1212",270900,399461.517,614168.969,"USA","IDN","USA","Indonesia"
"1213",270900,1150501.012,1813610.781,"USA","IRL","USA","Ireland"
"1214",270900,54.263,112.572,"USA","ISR","USA","Israel"
"1215",270900,2818091.002,4691220.987,"USA","ITA","USA","Italy"
"1216",270900,10.961,21.624,"USA","JAM","USA","Jamaica"
"1217",270900,1790372.815,2755829.572,"USA","JPN","USA","Japan"
"1218",270900,14224636.86,21795026.029,"USA","KOR","USA","Rep. of Korea"
"1219",270900,12.5,24.168,"USA","KWT","USA","Kuwait"
"1220",270900,5.777,0.318,"USA","LBR","USA","Liberia"
"1221",270900,432950.778,656063,"USA","LTU","USA","Lithuania"
"1222",270900,812487.44,1296221.69,"USA","MYS","USA","Malaysia"
"1223",270900,0.089,0.009,"USA","MLT","USA","Malta"
"1224",270900,0.806,1.283,"USA","MEX","USA","Mexico"
"1225",270900,7113413.398,13300669.219,"USA","S19","USA","Other Asia, nes"
"1226",270900,13036164.436,25326826.126,"USA","NLD","USA","Netherlands"
"1227",270900,33.094,70.119,"USA","CUW","USA","CuraÃ§ao"
"1228",270900,21.744,4.611,"USA","ABW","USA","Aruba"
"1229",270900,6.95,27.189,"USA","NZL","USA","New Zealand"
"1230",270900,518374.4,688923.866,"USA","NIC","USA","Nicaragua"
"1231",270900,1212062.207,2379466.8,"USA","NGA","USA","Nigeria"
"1232",270900,375157.583,597484.465,"USA","NOR","USA","Norway"
"1233",270900,15517.807,29821,"USA","PAK","USA","Pakistan"
"1234",270900,1377070.765,2828338.11,"USA","PAN","USA","Panama"
"1235",270900,885830.758,1377484.049,"USA","PER","USA","Peru"
"1236",270900,1049246.085,1598959.005,"USA","POL","USA","Poland"
"1237",270900,707916.379,1152399.54,"USA","PRT","USA","Portugal"
"1238",270900,1992.711,4795.03,"USA","QAT","USA","Qatar"
"1239",270900,0.306,NA,"USA","ROU","USA","Romania"
"1240",270900,15.047,31.164,"USA","SAU","USA","Saudi Arabia"
"1241",270900,0.263,0.008,"USA","SRB","USA","Serbia"
"1242",270900,4142387.416,7512561.496,"USA","IND","USA","India"
"1243",270900,7339511.115,11939211.366,"USA","SGP","USA","Singapore"
"1244",270900,26381.493,36239.7,"USA","SVK","USA","Slovakia"
"1245",270900,33346.587,63992.571,"USA","VNM","USA","Viet Nam"
"1246",270900,428701.427,617731.124,"USA","ZAF","USA","South Africa"
"1247",270900,6327400.79,10226362.87,"USA","ESP","USA","Spain"
"1248",270900,1506756.07,2260501.992,"USA","SWE","USA","Sweden"
"1249",270900,851388.32,1408730.998,"USA","CHE","USA","Switzerland"
"1250",270900,3758363.637,5093045.728,"USA","THA","USA","Thailand"
"1251",270900,2.304,NA,"USA","TTO","USA","Trinidad and Tobago"
"1252",270900,7.431,15.423,"USA","ARE","USA","United Arab Emirates"
"1253",270900,158632.266,293703.846,"USA","TUR","USA","TÃ¼rkiye"
"1254",270900,10610642.576,16935258.078,"USA","GBR","USA","United Kingdom"
"1255",270900,81306.172,144155.666,"USA","URY","USA","Uruguay"
"1256",270900,0.05,0.24,"BFA","CHN","Burkina Faso","China"
"1257",270900,0.114,0.006,"URY","BEL","Uruguay","Belgium"
"1258",270900,16366.311,27431.8,"URY","KOR","Uruguay","Rep. of Korea"
"1259",270900,728570.105,1498370,"VEN","CHN","Venezuela","China"
"1260",270900,164315.193,352086,"VEN","ITA","Venezuela","Italy"
"1261",270900,5860.742,18426.8,"VEN","POL","Venezuela","Poland"
"1262",270900,1758651.118,3729060,"VEN","IND","Venezuela","India"
"1263",270900,1273177.437,2919460,"VEN","ESP","Venezuela","Spain"
"1264",270900,5882011.393,13157409.636,"VEN","USA","Venezuela","USA"
"1265",270900,0.182,0.01,"WSM","ASM","Samoa","American Samoa"
"1266",270900,0.005,0.008,"ZMB","DEU","Zambia","Germany"
"1267",270900,0.01,0.003,"ZMB","ZAF","Zambia","South Africa"
